0	0.017970373120877094
200	0.0017874236359423379
400	0.0017031977156426687
600	0.0016669475281818902
800	0.0016398935553383416
1000	0.0016164577353593493
1200	0.00159538150736309
1400	0.0015762931679406255
1600	0.0015590782015934064
1800	0.00154369549439976
2000	0.0015301025801021497
2200	0.0015182258915269903
2400	0.001507955537966554
2600	0.0014991530863993855
2800	0.0014916643973700663
3000	0.0014853324006237835
3200	0.0014800071490595
3400	0.0014755523184932402
3600	0.00147184843214125
3800	0.0014687935903774292
4000	0.001466302577263589
4200	0.00146430508884047
4400	0.0014627436250122226
4600	0.0014615713887743945
4800	0.001460750379216627
5000	0.0014602497554731823
5200	0.001460044481072916
5400	0.0014601142210049676
5600	0.0014604424467719703
5800	0.0014610156995904923
6000	0.00146182296315756
6200	0.001462855101634499
6400	0.0014641043238644996
